SerialId,Date,SongTitle,durationSec,viewCount,likeCount,dislikeCount,commentCount,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct
1407,15 / 11 / 2019,Karzzzz Title Track | Urmila Matondkar | Himesh Reshammiya | Satish Kaushik,337,67922366,21834,3690,1523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,629,826,985,1088,1473,1360,292,269,66,762,960,383
1408,15 / 11 / 2019,OFFICIAL Title Track : Kajraare | Himesh Reshammiya | Sara Loren | Pooja Bhatt,298,71325080,87946,2301,730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1032,699,1445,1311,547,630,880,1432,357,437,463,636
1409,14 / 11 / 2019,Udhal Ho Full Audio | Malaal | Sanjay Leela Bhansali | Sharmin Segal | Meezaan | Adarsh Shinde,237,36067468,44809,4732,297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1097,389,482,514,150,565,118,718,1320,688,1182,284
1410,14 / 11 / 2019,"Full Audio : ONE DAY (Title Track) | Anupam Kher, Esha Gupta | USHA UTHUP | JOY/ANJAN | T/Series",323,29328311,70052,1500,733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,1037,667,1343,883,812,392,326,1044,1422,1366,45
1411,14 / 11 / 2019,MALAAL: Aai Shappat Video | Sharmin Segal | Meezaan | Sanjay Leela Bhansali | Rutvik Talashilkar,327,40055273,77474,5850,829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,530,578,547,569,969,44,815,954,1261,509,893
1412,14 / 11 / 2019,"Guru Randhawa: Main Deewana Tera |Arjun Patiala | Diljit D, Kriti S |Sachin /Jigar | Nikhita Gandhi",398,28592200,43816,1470,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814,1298,783,428,734,986,646,58,679,854,1458,1195
1413,13 / 11 / 2019,"Pehla Pyaar Video Song | Kabir Singh | Shahid Kapoor, Kiara Advani | Armaan Malik | Vishal Mishra",400,54646832,80548,6854,2000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,542,175,471,1458,1486,561,812,1319,960,128,1064,812
1414,13 / 11 / 2019,[B]Romance / Epi 3 | Arjun Patiala | Main Deewana Tera | Diljit | Kriti | Varun | 26 July,354,21622638,15598,4331,405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,479,69,550,388,1444,1242,113,333,1297,219,1088,928
1415,13 / 11 / 2019,"Humnava Mere/Baarish (Making) | Dhvani B, Aditya N | T/SERIES MIXTAPE SEASON 2 | Episode 15",312,14982004,60996,3833,314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1301,788,511,711,1300,1320,391,379,1468,373,175,1350
1416,13 / 11 / 2019,"Maximum Entertainment with Arjun Patiala | Diljit, Kriti, Varun| Dinesh V | Bhushan K | Rohit J",337,58856348,23914,7028,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1332,664,1285,1414,192,171,532,65,265,793,722,153
1417,12 / 11 / 2019,"Indian Cinema Ki 245th Policewaali Picture | Arjun Patiala | Diljit, Kriti, Varun| Dinesh V",286,53120152,27330,3436,1619,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1178,1054,586,1160,149,1370,1093,1009,1189,751,495,620
1418,12 / 11 / 2019,Full Audio: NAAD KHULA | Malaal | Sharmin Segal | Meezaan | Shreyas Puranik,409,72405480,89650,8971,1143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,326,1138,1234,1059,982,1068,643,420,1009,305,1021,1446
1419,12 / 11 / 2019,Full Audio: AAI SHAPAAT | Malaal | Sharmin Segal | Meezaan | Sanjay Leela Bhansali,345,8436065,44623,8889,1778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1465,95,1351,240,1231,1190,292,1270,338,718,334,1037
1420,12 / 11 / 2019,Full Audio: KATTHAI KATTHAI |Sharmin Segal | Meezaan | Sanjay Leela Bhansali | Shreya Ghoshal,283,24002111,84888,7148,675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,791,86,863,1452,92,1331,1213,1460,483,979,1131,42
1421,11 / 11 / 2019,Full Audio: EK MALAAL | Malaal | Sharmin Segal | Meezaan | Sanjay Leela Bhansali | SHAIL HADA,226,37959671,13786,8916,1485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259,1279,1101,181,1348,754,1460,1218,1245,349,1303,111
1422,11 / 11 / 2019,Isko Marathi Aati Hai! (Dialogue Promo) | Sharmin Segal | Meezaan | 5th July 2019,273,42483800,24507,6313,1987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1272,670,683,893,1372,46,617,833,1332,809,156,1179
1423,11 / 11 / 2019,Kitne Kadam (Dialogue Promo) | Sharmin Segal | Meezaan | 5th July 2019,351,44393143,26367,3827,1043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1339,924,357,669,1493,279,361,709,1238,882,1371,781
1424,11 / 11 / 2019,Full Album:Malaal | Sharmin Segal | Meezaan | Sanjay Leela Bhansali |Shreyas Puranik | Audio Jukebox,414,18525021,36358,6062,1673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,677,1414,779,1332,1356,1408,462,415,154,992,1306,1338
1425,10 / 11 / 2019,Official Title Track: Khandaani Shafakhana | Sonakshi Sinha | Badshah | Varun Sharma,295,40829114,56045,6513,1477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,379,510,1207,349,1145,572,809,1118,1234,1398,988,784
1426,10 / 11 / 2019,"LYRICAL: Tujhe Kitna Chahein Aur (Film Version) | Kabir Singh | Shahid K, Kiara A | Mithoon | Jubin",270,12578621,78907,3604,1003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220,923,1239,672,770,696,760,976,645,334,727,1135
1427,10 / 11 / 2019,"Full Audio: Zara Suno | Malaal | Sharmin Segal | Meezaan | Rutvik Talashilkar, Aanandi Joshi",245,24310532,10917,2265,1915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,832,719,108,131,1292,1212,311,1323,1290,1059,531,1496
1428,10 / 11 / 2019,"LYRICAL: Yeh Aaina | Kabir Singh | Shahid Kapoor, Kiara Advani | Amaal Mallik Feat. Shreya Ghoshal",276,72603143,56232,3557,1397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202,911,234,1091,1414,898,923,902,44,768,857,1287
1429,9 / 11 / 2019,"LYRICAL: Tera Ban Jaunga | Kabir Singh | Shahid K, Kiara A, Sandeep V | Tulsi Kumar, Akhil Sachdeva",389,11571480,62143,6043,1254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,525,1216,1054,1364,1399,1393,377,62,890,262,583,637
1430,9 / 11 / 2019,Kabir Singh â†’ In Cinemas Now | Movie Shot at Mumbai's renowned Asian Heart Institute,373,67430658,38320,4697,1061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,979,877,328,1406,80,1291,869,536,811,103,155,1189
1431,9 / 11 / 2019,EXCLUSIVE INTERVIEW : Shahid Kapoor | Kiara Advani | 'Kabir Singh' | Movie In â†’ Cinemas Now !,242,48074605,71256,9363,1144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,885,1039,1214,520,698,760,631,107,580,44,1419,1397
1432,9 / 11 / 2019,Teri Meri /Phir Se | Amruta Fadnavis & B Praak | T/SERIES MIXTAPE SEASON 2 | Episode 16 | Bhushan K,419,21177014,77417,8422,1717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1244,736,989,383,921,918,578,955,228,1186,897,941
1433,8 / 11 / 2019,"Meet The Rebel | Kabir Singh â†’ 1 Day to Go / Cinemas Now | Shahid K, Kiara A, Sandeep V",316,75875198,17580,4672,1443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1087,1197,753,171,1220,1295,1387,1316,1227,924,789,224
1434,8 / 11 / 2019,"LYRICAL: Pehla Pyaar | Kabir Singh | Shahid Kapoor, Kiara Advani | Armaan Malik | Vishal Mishra",389,42468056,98323,3228,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1301,829,571,865,1202,277,576,1288,598,471,117,634
1435,8 / 11 / 2019,"Official Title Track: Arjun Patiala | Diljit, Kriti, Varun | Dinesh V | Rohit J | Bhushan K | 26 July",206,62773674,95005,3692,1911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1218,628,1453,1025,1154,1338,1242,1048,200,666,782,649
1436,8 / 11 / 2019,"Whatte Idea Paaji / Ep 2 | Arjun Patiala | Diljit Dosanjh, Kriti Sanon, Varun Sharma | 26 July 2019",199,8216318,13020,6654,972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1400,50,188,780,501,74,139,81,429,979,505,1062
1437,7 / 11 / 2019,"Zara Suno Video | Malaal | Sharmin Segal | Meezaan | Rutvik Talashilkar, Aanandi Joshi | Shail Hada",373,32594837,75852,6391,1423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,617,724,1395,1041,1408,606,734,226,706,398,746,1239
1438,7 / 11 / 2019,"Official Title Track: Humko Deewana Kar Gaye | Akshay Kumar | Katrina Kaif | Raj Kanwar,",263,73706651,79338,4932,1242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,264,283,1223,724,1377,1413,872,855,1488,353,1076,791
1439,7 / 11 / 2019,"OFFICIAL Title Track : Darling | Esha Deol, Fardeen Khan, Isha Koppika | Ram Gopal Varma",394,71767740,59728,5903,730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,302,141,373,797,262,312,1270,59,1190,1265,1099,1272
1440,7 / 11 / 2019,Title Track: Aapko Pehle Bhi Kahin Dekha Hai | Priyanshu Chatterjee | Sakshi Shivanand | Anubhav Sinha,267,65555053,55554,1959,572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,390,732,457,665,68,830,775,1251,48,611,1220,1132
1441,6 / 11 / 2019,"Kabir Singh â€“ Enter The World Of Kabir Singh | Shahid K, Kiara A, Sandeep V | 21st June",202,33472378,11517,9248,1114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1419,226,1133,1406,311,562,1022,619,1260,1063,616,1097
1442,6 / 11 / 2019,"Kabir Singh â€“ Snow Fight With Kabir Singh | Shahid K, Kiara A, Sandeep V | 21st June",236,52006244,84466,8129,1541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,373,1489,108,424,1457,1184,511,1045,448,852,1303,1006
1443,6 / 11 / 2019,"LYRICAL: Kaise Hua | Kabir Singh | Shahid K, Kiara A, Sandeep V | Vishal Mishra, Manoj Muntashir",239,56877825,57410,1351,1964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,518,90,870,549,1499,1294,738,1312,458,1307,217,511
1444,6 / 11 / 2019,"Behind the Scenes: MAKHNA Video | Yo Yo Honey Singh | Neha Kakkar, Singhsta, TDO",353,18438396,70463,3270,1146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1067,741,114,995,604,880,197,432,586,796,431,1097
1445,5 / 11 / 2019,Love Mashup 2019 | DJ YOGII | Best Hindi Romantic Songs | Hindi Love Songs | T/Series,417,39141164,17119,8481,1508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1206,99,1136,859,761,1394,940,1101,1356,565,1403,139
1446,5 / 11 / 2019,SONG TEASER: Tere Meri/Phir Se | feat. Amruta Fadnavis & B Praak | T/SERIES MIXTAPE SEASON 2 | Ep:16,217,77621536,94050,7493,1270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,811,837,1438,260,1061,903,1337,272,938,421,1252,864
1447,5 / 11 / 2019,"Kabir Singh: Tera Ban Jaunga | Shahid K, Kiara A, Sandeep V | Tulsi Kumar, Akhil Sachdeva | Kumaar",394,64264111,93885,8887,621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1325,1337,340,1388,648,1194,941,165,718,316,822,309
1448,5 / 11 / 2019,"What is Marketing? â€“ Episode 1 | Arjun Patiala | Diljit Dosanjh, Kriti Sanon, Varun Sharma",367,73904239,50827,3796,1267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,580,651,1049,940,1378,938,493,1268,1181,798,715
1449,4 / 11 / 2019,"LYRICAL: Love Mera Hit Hit | Billu | Shahrukh Khan, Deepika Padukone | Neeraj Shridhar, Tulsi Kumar",187,70860350,73894,5741,798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1292,965,110,1294,364,496,675,860,1478,777,1378,955
1450,4 / 11 / 2019,LYRICAL: Udhal Ho Video | Malaal | Sanjay Leela Bhansali | Sharmin Segal | Meezaan | Adarsh Shinde,327,36357721,58590,7737,494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,512,1046,1175,1011,147,525,1283,1402,1362,1443,294,103
1451,4 / 11 / 2019,Making Of Janib/Sajde Kiye Hain | Harshdeep Kaur & Javed Ali | T/SERIES MIXTAPE SEASON 2 | Ep:14,398,54265939,71582,5452,814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,119,347,706,232,1085,1416,562,1345,1180,798,573
1452,4 / 11 / 2019,"Kabir Singh â€“ Inquisitiveness About Their Love | Shahid K, Kiara A, Sandeep V | 21st June",419,30315737,95646,9641,1579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,331,431,1462,862,1008,1330,1313,827,671,1486,1371,425
1453,3 / 11 / 2019,"Kabir Singh â€“ Football â€“ A Violent Sport| Shahid K, Kiara A, Sandeep V | 21st June",337,52199118,45961,6088,1942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1144,386,471,820,766,597,1451,432,1496,318,178,1372
1454,3 / 11 / 2019,Lucky / No Time For Love : Title Track | Salman Khan | Sneha Ullal,376,8032751,89935,3314,1406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,572,467,645,742,1151,1336,479,1191,53,857,210,702
1455,3 / 11 / 2019,"Kabir Singh â€“ Sanki Doctor | Shahid K, Kiara A, Sandeep V | 21st June",359,10926394,43968,1193,1941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,568,119,591,1196,70,1130,1161,1236,643,502,213,207
1456,3 / 11 / 2019,"Kabir Singh â€“ Limitless Love | Shahid K, Kiara A, Sandeep V | 21st June",284,14669081,29461,6313,1714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,982,207,266,289,819,193,935,1332,566,768,1256
1457,2 / 11 / 2019,"Full Audio: Kaise Hua | Kabir Singh | Shahid K, Kiara A, Sandeep V | Vishal Mishra, Manoj Muntashir",181,68726441,68913,5303,2000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,789,1300,193,648,1047,510,1376,371,1430,811,100,1340
1458,2 / 11 / 2019,"Full Audio: Tera Ban Jaunga | Kabir Singh | Shahid Kapoor, Kiara A | Akhil Sachdeva, Tulsi Kumar",238,36701716,50850,4397,1570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,333,1450,725,432,642,667,388,897,543,1228,471,1325
1459,2 / 11 / 2019,"Full Audio:Yeh Aaina | Kabir Singh | Shahid Kapoor, Kiara Advani | Amaal Mallik Feat. Shreya Ghoshal",182,55936300,52709,7009,1210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,722,604,727,307,803,983,639,1125,737,685,196,979
1460,2 / 11 / 2019,"Full Audio: Pehla Pyaar | Kabir Singh | Shahid Kapoor, Kiara Advani | Armaan Malik | Vishal Mishra",330,53988430,74954,4458,668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,1490,947,496,983,594,182,614,533,434,1379,958
1461,1 / 11 / 2019,Full Audio: BEKHAYALI (ARIJIT SINGH VERSION) | Kabir Singh | Shahid K Kiara A | Sachet/Parampara,247,37134774,75171,3835,1155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,811,1217,939,201,161,691,1211,650,1373,171,605,208
1462,1 / 11 / 2019,"Full Audio: Tujhe Kitna Chahein Aur (Film Version)| Kabir Singh | Shahid K, Kiara A |Mithoon | Jubin",368,23680777,80499,3704,815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,284,1268,1330,461,1056,373,196,293,782,1043,247,405
1463,1 / 11 / 2019,"FULL ALBUM: Kabir Singh | Shahid Kapoor, Kiara Advani | Sandeep Reddy Vanga | Audio Jukebox",402,56344130,28299,6944,1076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,225,46,1134,1323,1435,458,1366,186,336,1221,652
1464,1 / 11 / 2019,"LYRICAL: HUMNE RAIT PE | HUME TUMSE PYAAR KITNA |Tony Kakkar, Neha Kakkar | Karanvir Bohra | Priya B",251,57034404,58007,9330,479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,710,616,1201,1062,1250,852,55,1268,162,58,1206,753
1465,31 / 10 / 2019,"Full Audio: HUMNE RAIT PE | HUME TUMSE PYAAR KITNA |Tony Kakkar, Neha Kakkar | Karanvir B | Priya B",385,23571442,43910,2812,971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229,791,229,505,1028,455,761,174,905,556,205,1062,982
1466,31 / 10 / 2019,Humnava Mere/Baarish | Dhvani Bhanushali & Aditya Narayan | T/SERIES MIXTAPE SEASON 2 | Episode 15,256,37897518,77278,1778,550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,854,1201,851,1130,395,897,1090,742,363,626,877,419,569
1467,31 / 10 / 2019,"Tum Bin / Title Track | Priyanshu Chatterjee, Sandali Sinha, Himanshu Malik, Raqesh V | Anubhav Sinha",197,29731624,92937,7821,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,632,277,1206,1137,918,1197,880,1348,650,1199,509,957,1005
1468,31 / 10 / 2019,"Full Video: Aithey Aa | Bharat | Salman Khan,Katrina Kaif |Vishal & Shekhar ft. Akasa, Neeti, Kamaal",339,8298359,48153,5591,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,274,195,208,870,829,1499,835,92,737,1284,1110,352,641
1469,30 / 10 / 2019,"Full Video: Slow Motion | BharatÂ | Salman Khan,Disha PataniÂ | Vishal &Shekhar Feat.Nakash A,Shreya G",358,18407027,41044,2402,1033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1081,1141,1461,315,91,1026,1467,688,1109,1489,1152,343,1246
1470,30 / 10 / 2019,"Full Video: Turpeya | Bharat | Salman Khan, Nora Fatehi | Vishal & Shekhar ft. Sukhwinder Singh",227,41103448,63210,3364,477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,849,1478,1345,850,250,726,417,660,279,451,1061,1009,207
1471,30 / 10 / 2019,"Kabir Singh : Kaise Hua Song | Shahid K, Kiara A, Sandeep V | Vishal Mishra, Manoj Muntashir",247,19476703,42770,3874,826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,296,457,856,1354,306,424,1142,808,797,754,726,1061,1486
1472,30 / 10 / 2019,"FULL SONG: Chashni | Bharat | Salman Khan, Katrina Kaif | Vishal & Shekhar ft. Abhijeet Srivastava",403,25296389,98666,8584,1610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,413,462,839,1442,1477,640,1025,50,1443,912,1266,658
1473,29 / 10 / 2019,"SAAHO TEASER | Prabhas, Shraddha Kapoor, Neil Nitin Mukesh | Bhushan Kumar | Sujeeth | Vamsi Pramod",251,70793279,58056,7592,1835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,947,957,789,997,1382,578,1342,796,160,795,197,920,97
1474,29 / 10 / 2019,"Kabir Singh: Self / Destruction (Dialogue Promo)| Shahid K, Kiara A, Sandeep V | 21st June",339,29393931,64352,6303,606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1241,1308,44,572,270,458,609,1054,1225,304,165,799,996
1475,29 / 10 / 2019,LYRICAL: Kudiye Ni Song | Feat. Aparshakti Khurana & Sargun Mehta | Neeti Mohan | New Song 2019,191,45430020,39933,1902,961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,497,327,651,1326,1315,217,750,932,470,306,1335,146,982
1476,29 / 10 / 2019,"LYRICAL: Mere Sohneya | Kabir Singh | Shahid K, Kiara A, Sandeep V | Sachet / Parampara | Irshad K",182,62843576,43622,1598,846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1407,264,365,1382,917,787,766,906,87,1334,1230,1436,1138
1477,28 / 10 / 2019,Udhal Ho Video | Malaal | Sanjay Leela Bhansali | Sharmin Segal | Meezaan | Adarsh Shinde,223,40325781,77812,1998,298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,166,235,1334,423,1487,1263,1455,714,531,656,1175,298,252
1478,28 / 10 / 2019,"Official Title Track : Bhool Bhulaiyaa | Akshay Kumar, Vidya Balan, Shiney Ahuja | Priyadarshan",385,37872020,80410,9967,1371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,322,798,1491,814,580,936,1337,881,662,852,1400,1238,941
1479,28 / 10 / 2019,"FULL AUDIO:Mere Sohneya | Kabir Singh | Shahid K, Kiara A, Sandeep V | Sachet / Parampara | Irshad K",222,72283983,37043,1704,1410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,1476,575,1500,1104,1100,616,961,328,506,1472,144,993
1480,28 / 10 / 2019,FULL AUDIO: Kudiye Ni | Feat. Aparshakti Khurana & Sargun Mehta | Neeti Mohan | New Song 2019,200,16494106,67505,5791,655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1124,1065,775,287,1280,189,67,987,223,163,311,1363,1487
1481,27 / 10 / 2019,"FULL SONG:HAULI HAULI | De De Pyaar De |Ajay Devgn,Tabu, Rakul |Neha Kakkar,Garry S,Tanishk B,Mellow",265,51942604,73453,8264,620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,343,990,272,116,973,1034,1467,377,1092,1209,813,417
1482,27 / 10 / 2019,"Kabir Singh: Falling Apart (Dialogue Promo) | Shahid Kapoor, Kiara Advani | Sandeep Reddy Vanga",209,58184769,40735,4059,630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,743,798,565,294,316,891,1092,769,147,812,285,504,443
1483,27 / 10 / 2019,Song Teaser: Udhal Ho | Malaal | Sanjay Leela Bhansali | Sharmin Segal | Meezaan |Song Out Tomorrow,274,55058431,37286,3144,1647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,897,1249,1487,659,749,1375,1178,427,331,601,144,788,1239
1484,27 / 10 / 2019,AAYA NA TU Video Song | BHARAT | Salman Khan | Katrina Kaif | Vishal & Shekhar Feat. Jyoti Nooran,324,59343614,22836,8884,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,601,580,1442,791,490,453,1164,1462,405,1151,140,1453,248
1485,26 / 10 / 2019,"Full Video: CHALE AANA | De De Pyaar De I Ajay Devgn, Tabu, Rakul Preet l Armaan M, Amaal M,Kunaal V",227,65410065,85807,2552,1011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1174,841,1270,169,1407,1025,1340,1193,950,1007,680,1138,768
1486,26 / 10 / 2019,"Full Song: TU MILA TO HAINA | De De Pyaar De | Ajay Devgn, Rakul | Arijit Singh,Amaal Mallik,Kunaal",348,10236753,16383,3985,253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,932,1126,723,396,964,1049,950,1276,907,1315,1070,623,1013
1487,26 / 10 / 2019,Full Video: Mukhda Vekh Ke | De De Pyaar De | Ajay D Tabu Rakul l Surjit Bindrakhia Mika S Dhvani B,344,66173814,62858,8238,518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686,1078,835,173,828,386,249,528,845,941,193,821,240
1488,26 / 10 / 2019,"LYIRCAL: Marjaani Song | Billu | Shahrukh Khan | Kareena Kapoor | Sukhwinder Singh, Sunidhi Chauhan",218,78134357,38905,6085,1739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,1424,906,1476,381,155,1478,682,1040,1147,126,264,1072
1489,25 / 10 / 2019,"LYRICAL: ""Khudaya Khair"" | Billu | Irfan Khan, Lara Dutta | Soham Chakrabarthy, Akruti Kakkar,Monali",280,21749734,91488,2400,1944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,435,293,807,1141,1390,261,1429,921,1470,161,754,61,1173
1490,25 / 10 / 2019,"LYRICAL: JAOON KAHAN | Billu | Irfan Khan, Lara Dutta | RAHAT FATEH ALI KHAN",375,72654158,80343,7537,291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,519,1132,679,1440,671,1204,372,627,1041,889,984,830,115
1491,25 / 10 / 2019,"LYRICAL: Yaba Daba Yahoo | Chance Pe Dance | Shahid Kapoor, Genelia D'Souza | Kunal Ganjawala",298,8848823,37527,9997,1553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1010,447,416,1247,1370,897,510,744,208,492,879,624,517
1492,25 / 10 / 2019,"HUMNE RAIT PE Song | HUME TUMSE PYAAR KITNA | Tony Kakkar, Neha Kakkar | Karanvir Bohra | Priya B",262,41793124,59392,7858,442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1142,401,755,626,1077,193,404,884,304,540,1302,293,1306
1493,24 / 10 / 2019,Meezaan & Jaaved Jaaferi Dance Off | Aila Re | Malaal 5th July,354,29968117,32292,3915,1547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,378,184,499,718,343,536,1270,784,1491,1272,1001,1173,402
1494,24 / 10 / 2019,"Making Of Maut Ka Kuan | Bharat | Salman Khan, Katrina Kaif | 5th June 2019",369,71638177,93190,3275,540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,539,237,945,1332,279,975,1374,791,63,1213,415,1056,1487
1495,24 / 10 / 2019,"Dil Royi Jaye Full Video | De De Pyaar De I Ajay Devgn, Tabu, Rakul Preet l Arijit Singh,Rochak K",296,50896579,97450,2252,721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1339,1118,532,1477,1449,1488,1249,1332,1321,1461,360,379,752
1496,24 / 10 / 2019,LYRICAL : Aila Re | Malaal | Sanjay Leela Bhansali | Meezaan | Vishal Dadlani | Shreyas Puranik,230,22289634,61341,4296,298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,291,853,715,1277,1339,271,939,805,1059,124,1157,950,1283
1497,23 / 10 / 2019,Making Of O Saathi/Humsafar | Nikhita Gandhi & Ash King | T/SERIES MIXTAPE SEASON 2 | Ep 13,417,26835779,31287,4353,722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1229,902,548,791,674,1327,1354,291,1375,1163,746,794,1355
1498,23 / 10 / 2019,Aila Re Song : Malaal | Sanjay Leela Bhansali | Meezaan | Vishal Dadlani | Shreyas Puranik,275,28101484,83992,7437,1441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,342,542,933,341,136,961,306,438,852,1423,1148,1329,620
