SerialId,Date,SongTitle,durationSec,viewCount,likeCount,dislikeCount,commentCount,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct
1213,7 / 7 / 2017,"Section 375 (Teaser) | Akshaye Khanna, Richa Chadha | Ajay Bahl | Title Track Releasing Soon",395,8547531,87987,5109,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,376,1473,447,76,768,106,389,371,671,737,130,1020,759,620,819,620,129,1367,262,1013,722,265,270,514,364,63,547,792,1019,125,260,442,1397,444,353,286,261,390,977,1388
1214,6 / 7 / 2017,Udhal Ho Full Video | Malaal | Sanjay Leela Bhansali | Sharmin Segal | Meezaan | Adarsh Shinde,246,15825531,24159,8050,1695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,857,352,1035,122,1395,171,1456,647,473,1269,1112,815,270,596,1137,262,1136,1214,945,477,1079,635,1340,1078,50,843,1005,1174,98,1396,230,490,230,1180,1296,720,864,577,608,994
1215,5 / 7 / 2017,"Full Song: Sachiya Mohabbatan | Arjun Patiala | Diljit Dosanjh, Kriti | Sachet Tandon | Sachin/Jigar",195,71159525,52632,5103,1392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1108,1392,540,247,876,1071,832,349,614,322,421,795,276,1086,554,404,1198,1196,734,1257,1423,1169,1456,313,191,1213,695,431,1000,567,157,404,97,398,719,1181,1086,1377,1332,870
1216,4 / 7 / 2017,"Full Song:Main Deewana Tera | Arjun Patiala | Diljit D, Kriti S | Guru R | Sachin /Jigar | Nikhita G",221,47120051,68048,6772,1920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,486,1299,896,344,1115,1473,817,394,1185,195,283,507,542,1469,482,244,1442,1150,624,1214,109,803,311,608,512,1245,181,1133,874,320,943,1361,1494,187,95,324,1171,1376,250,1400
1217,3 / 7 / 2017,EK MALAAL Full Video Song | Malaal | Sharmin Segal | Meezaan | Sanjay Leela Bhansali |Shail Hada,232,58720843,56305,5148,953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,736,1283,629,1329,224,475,62,802,907,142,1278,852,1256,206,432,175,782,341,360,140,1232,644,1002,77,161,802,670,95,578,1267,1308,1101,734,595,356,647,1280,1287,635,71
1218,2 / 7 / 2017,"Full Song: Crazy Habibi Vs Decent Munda |Arjun Patiala|Sunny, Diljit ,Varun S|Guru R, Sachin/Jigar",366,30335579,29968,4833,1890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1069,671,965,1378,1051,832,158,46,1200,857,1364,403,1355,890,1436,611,499,960,1282,1392,1259,1026,512,855,282,121,173,1246,783,344,466,874,1092,1062,251,1202,91,505,996,554
1219,1 / 7 / 2017,Aila Re Full Song | Malaal | Sanjay Leela Bhansali | Meezaan | Vishal Dadlani | Shreyas Puranik,279,23440887,70963,3664,948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,156,147,305,1070,553,729,1356,787,355,1407,134,566,274,161,216,455,329,501,698,1446,1115,732,1004,585,155,1265,146,555,156,1393,1454,756,1036,521,84,49,1045,725,929,1081
1220,30 / 6 / 2017,"Full Song: Dil Todeya | Arjun Patiala | Diljit Dosanjh, Kriti | Guru Randhawa | Sachin/Jigar",266,76939879,76626,2394,1004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,1407,1493,617,451,69,1171,105,125,372,1028,65,237,131,128,1464,920,683,143,711,606,1219,694,107,841,1324,973,553,1213,62,350,708,912,891,1135,1254,232,1087,803,1313,1161
1221,29 / 6 / 2017,"Lyrical: Challa Yaar | Pehlwaan | Kichcha Sudeepa, Suniel Shetty, Aakanksha Singh",281,48020993,70986,2846,1413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1239,1095,540,510,203,1315,1375,328,1447,1128,1443,615,270,1241,1347,806,177,280,865,135,304,631,510,884,302,1100,595,1013,1479,79,1379,468,553,197,52,616,205,259,1005,537,418
1222,28 / 6 / 2017,"Tu Mila To Haina (Zeek Remix) | Ajay Devgn, Rakul | Ft. Arijit Singh | Amaal Mallik",392,62268114,91111,4107,1305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,592,1173,61,1159,280,1235,1177,297,361,755,1472,1489,1394,726,1097,515,1425,236,860,1365,198,196,750,1035,656,432,865,436,162,243,1307,367,1382,112,159,1374,455,74,565,1295,1332
1223,27 / 6 / 2017,"Batla House / Dialogue Promo 6 | John Abraham, Mrunal Thakur, Nikkhil Advani | Releasing 15th August",262,28037774,26635,2600,1255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1467,552,915,230,333,394,260,602,1491,1492,844,720,681,209,351,868,1265,218,1498,826,1279,836,1166,571,1348,227,1177,1303,1141,689,1081,259,182,913,438,1227,731,1137,548,454,143
1224,26 / 6 / 2017,"Batla House / Dialogue Promo 5 | John Abraham, Mrunal Thakur, Nikkhil Advani | Releasing 15th August",389,33546325,24717,8592,547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,957,899,409,191,62,688,1202,1346,761,676,988,1092,404,1220,889,53,855,944,831,1002,445,147,523,1416,1185,657,484,786,1417,121,165,354,821,1277,1436,1105,354,44,1187,833,759
1225,25 / 6 / 2017,"Lyrical: Saans Toh Le Le | Khandaani Shafakhana | Sonakshi Sinha | Varun S,Priyansh J, Badshah, Rico",315,75852057,45476,5672,691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368,867,451,1415,369,994,993,489,380,408,884,410,73,655,382,745,949,391,989,1356,993,1184,1053,925,245,1038,55,929,357,417,1171,1500,72,1031,224,1218,660,1065,657,1269,988
1226,24 / 6 / 2017,"Full Album: Code Blue | Alok Nath, Sushmita Mukherjee | Dr Aleena Khan",239,9970337,61788,7407,1531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,568,510,942,789,1108,1065,334,527,1019,1331,1191,1307,431,1101,728,952,1135,1316,1423,557,121,466,1185,1188,1462,1307,1373,502,283,163,174,895,993,1009,1049,438,140,1051,282,674
1227,23 / 6 / 2017,"Lyrical: O SAKI SAKI | Batla House | Nora Fatehi, Tanishk B, Neha K, Tulsi K, B Praak,Vishal/Shekhar",340,68246607,90985,8111,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,974,1276,738,113,212,967,1364,1292,1088,266,201,417,378,172,108,1363,677,1424,1278,1412,304,852,1143,819,179,479,1497,183,1078,365,687,1347,1470,973,1442,1102,148,1338,177,791,1392
1228,22 / 6 / 2017,"Bismillah Kijiye Audio | Code Blue | Alok Nath, Sushmita Mukherjee | Nazim Ali | Pawan Muradpuri",230,23228238,48867,3277,1716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,1474,746,302,192,791,505,1472,886,399,81,245,1047,700,936,566,661,233,782,713,227,985,676,1130,73,1151,75,891,1373,1382,1374,1184,663,903,1279,835,1127,782,535,1115,178
1229,21 / 6 / 2017,"Rann Ki Dahaad Video | Pranaam | Rajeev Khandelwal | Brijesh Shandilya, Jaan Nissar | Sanjiv Jaiswal",354,31130192,47530,8931,795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1330,885,806,1168,276,472,653,670,354,704,767,305,724,1302,1403,1387,77,824,473,725,1350,1369,516,1203,887,530,959,831,1194,826,1346,100,1211,1091,261,1110,713,317,781,341,939
1230,20 / 6 / 2017,Teri Ban Jaungi / Acoustic Video | Amruta Fadnavis,191,76051708,87761,8601,805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1216,672,50,304,1032,681,1497,342,1167,974,830,1028,439,1497,1386,1223,482,974,1345,1475,447,515,405,1247,719,832,1026,786,444,435,702,1015,1124,948,605,741,911,152,952,364,106
1231,19 / 6 / 2017,"Lyrical: Chhan Ke Mohalla | Action Replayy | Sunidhi Chauhan, Ritu Pathak | Pritam",230,41381325,97751,8326,1334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,907,1284,327,740,1314,1202,468,118,933,808,458,313,1187,758,910,1115,1459,1185,776,813,944,422,1356,928,698,360,1090,895,760,461,1133,93,371,62,1067,1339,999,1328,1483,323,924
1232,18 / 6 / 2017,"Lyrical: Khuda Mauzud Hai | One Day: Justice Delivered | Anupam Kher, Esha Gupta, Kumud Mishra",330,36253639,53238,2519,1113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,427,737,298,1126,505,1462,520,1337,197,519,230,163,474,793,1447,1168,682,116,913,793,337,603,1107,149,419,452,931,1332,1493,341,491,508,222,588,741,1308,807,462,1492,452,1032
1233,17 / 6 / 2017,"Lyrical: Bismillah Kijiye | Code Blue | Alok Nath, Sushmita Mukherjee | Nazim Ali | Pawan Muradpuri",274,77496233,54249,5719,947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,616,131,76,981,271,1377,1058,1366,119,289,1258,321,576,1416,407,898,116,1027,1209,291,1394,1176,673,1409,446,647,859,127,354,1118,913,765,871,803,1112,867,1346,563,1351,872
1234,16 / 6 / 2017,"Lyrical: Kaash Tu Mila Hota | Code Blue | Alok Nath, Sushmita Mukherjee | Jubin Nautiyal",206,34331261,27414,1112,929,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,752,1202,294,1198,401,870,787,124,1266,1278,1026,1359,542,323,90,849,408,1189,260,565,996,462,1309,839,414,50,181,465,1010,291,987,1334,67,1098,635,484,764,1342,1275,904,769
1235,15 / 6 / 2017,"Karam Karam Lyrical | Code Blue | Alok Nath, Sushmita Mukherjee | Altamash Faridi | Shabab Azmi",409,11192293,52229,5882,624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,897,177,231,1266,1034,704,836,141,1458,684,1219,490,1148,1406,276,1186,540,339,731,666,790,821,1295,675,1106,1463,72,44,388,871,818,462,597,1351,1436,1341,1284,61,146,60,1292
1236,14 / 6 / 2017,"Lyrical: Udd Jaa | Khandaani Shafakhana | Sonakshi, Badshah, Varun Sharma | Rochak Kohli,Tochi Raina",213,41958138,86257,6571,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1252,152,767,1237,821,89,53,651,1223,1267,724,463,729,1419,757,1109,480,1087,1252,1281,101,1400,53,1333,1095,667,863,588,1311,1258,1373,189,488,682,40,799,1072,90,753,1283,1448
1237,13 / 6 / 2017,"FULL AUDIO: Kaash Tu Mila Hota | Code Blue | Alok Nath, Sushmita Mukherjee | Jubin Nautiyal",191,29272331,99533,2059,700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,798,772,1193,729,1467,1467,87,854,1486,204,400,1132,299,292,1467,1285,1001,280,73,601,451,1071,1287,293,374,1296,756,1107,596,681,103,1088,421,876,843,252,1341,1373,959,676,700
1238,12 / 6 / 2017,"Karam Karam Full Audio | Code Blue | Alok Nath, Sushmita Mukherjee | Altamash Faridi | Shabab Azmi",211,14526676,77579,7491,1880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1426,859,83,694,1015,619,322,1167,1095,40,390,328,1187,993,901,1341,974,618,1401,1495,330,1172,392,549,833,1470,851,265,1147,424,368,976,551,555,1370,1053,1437,633,605,506,599
1239,11 / 6 / 2017,"Bheege Mann Lyrical | Khandaani Shafakhana | Sonakshi, Badshah,Varun S |Rochak Kohli,Altamash Faridi",189,72138972,36394,4320,1665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,877,1300,776,594,174,1249,1222,1058,822,1429,1291,975,80,78,691,527,572,1198,707,383,1173,897,936,930,703,854,758,967,1033,76,323,661,433,940,1124,1368,962,63,1129,998,852
1240,10 / 6 / 2017,SONG TEASER:Teri Ban Jaungi / Acoustic | Amruta Fadnavis | Video Releasing On 5 August 2019,385,26256172,46907,5516,1409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,638,1127,1361,658,166,1208,479,815,147,818,83,388,960,1207,685,397,1109,867,454,307,982,1421,1140,571,453,1313,600,537,250,1484,1153,794,1121,872,349,375,1108,936,1320,405,339
1241,9 / 6 / 2017,"Exclusive Interview: Ajay Devgn, Parmish Verma, Sonam Bajwa | Singham | 9th August",329,71639568,85788,1619,1877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1008,1359,1332,834,389,174,991,61,1366,110,1470,508,173,764,774,236,243,840,342,279,859,328,687,675,1269,880,1253,151,1008,1035,743,1413,101,1386,570,1304,445,44,1113,1487,707
1242,8 / 6 / 2017,"Ilaahi Video | PRANAAM | Rajeev K | Sonu Nigam,Vishal Mishra, Manoj M | Sanjiv Jaiswal",235,72675264,98286,2460,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1062,819,970,660,745,333,790,191,1104,88,1226,971,228,940,532,466,862,1046,1177,131,459,1036,1137,1240,1015,454,1396,858,740,477,853,938,322,1174,205,1153,919,96,748,82,1099
1243,7 / 6 / 2017,"Full Audio: Rula Diya | BATLA HOUSE |John A, Mrunal T | Ankit Tiwari, Dhvani Bhanushali, Prince D",363,67093743,71718,7062,1887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,410,271,1402,268,80,788,838,413,725,1204,152,1392,793,208,189,1266,274,277,595,1114,899,1081,756,803,742,379,217,1380,378,1191,445,706,1132,403,1485,647,1281,734,480,919,1391
1244,6 / 6 / 2017,"Lyrical: Rula Diya | BATLA HOUSE | John Abraham, Mrunal T | Ankit Tiwari,Dhvani Bhanushali, Prince D",300,56617407,85195,6793,1382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,704,680,232,988,603,1275,60,707,470,1464,1427,109,998,187,1280,1485,141,532,738,1392,114,1095,324,1209,462,1156,643,1483,904,273,460,520,852,307,837,917,1406,942,265,331,1314
1245,5 / 6 / 2017,"CYPHER Teaser | Sagar Pathak | Parikshit Sahani, Vikram Gokhale | Releasing On 13 September 2019",255,38762217,95311,7955,363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1106,268,1185,999,654,567,1356,667,1025,1379,293,952,56,851,376,270,1359,1198,1434,687,963,251,556,372,205,636,264,278,1052,1086,401,1398,508,443,42,1356,657,329,981,928,928
1246,4 / 6 / 2017,"Saaho: Enni Soni Song | Prabhas, Shraddha Kapoor | Guru Randhawa, Tulsi Kumar",250,57692864,77710,4560,1551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,953,1347,643,578,1237,1068,548,946,1388,446,1479,1273,613,1269,200,976,1396,625,1066,138,533,226,1130,918,1332,294,781,348,944,1494,1358,351,707,889,1005,84,263,842,88,647,64
1247,3 / 6 / 2017,"Jai Hanuman Full Audio | Pranaam | Rajeev K |Vishal Mishra, Sukhwinder Singh,Manoj MI Sanjiv Jaiswal",384,15842334,90595,2324,802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,291,184,79,212,958,82,1162,1339,56,455,382,1282,1407,343,814,1195,674,439,1083,960,386,301,1175,1448,651,1074,1127,1003,374,821,40,247,196,719,1022,893,1423,1220,232,1264,321
1248,2 / 6 / 2017,"Ilaahi Audio | PRANAAM | Rajeev K | Sonu Nigam,Vishal Mishra, Manoj M | Sanjiv Jaiswal",281,79108261,60553,7974,1740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1276,1139,418,898,1277,1189,1093,996,147,590,132,1364,279,1011,468,1203,246,772,1282,129,1294,767,838,762,1154,815,375,1394,1079,638,1451,1320,1437,922,1416,762,755,1292,288,1268,471
1249,1 / 6 / 2017,"Zindagi Full Audio Song | Pranaam | Vishal Mishra, Ankit Tiwari,Manoj Muntashir | Sanjiv Jaiswal",329,12143769,77664,6891,882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,459,1313,406,838,956,567,556,1286,1290,162,1462,1091,1284,280,432,1469,1271,613,1161,74,325,989,53,1114,1417,844,1248,855,1231,1179,783,1187,201,1253,905,709,338,1075,735,52,174
1250,31 / 5 / 2017,"Rann Ki Dahaad Audio | Pranaam | Rajeev Khandelwal | Brijesh Shandilya, Jaan Nissar | Sanjiv Jaiswal",348,8930974,29605,7612,1294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1371,74,90,847,449,459,1361,134,850,381,312,278,413,1316,298,1484,1327,496,327,850,89,1150,1386,1307,1051,1375,412,973,487,1457,938,979,587,1356,235,524,793,592,1107,1164,1176,657
